target_id	length	eff_length	est_counts	tpm
NM_001025858	2367	2090.82	0	0
NM_059539	2421	2144.82	0	0
NM_001025856	1575	1298.82	0	0
NM_001025857	1566	1289.82	0	0
NR_070297	84	26.5714	0	0
NM_059541	1329	1052.82	0	0
NM_059542	735	460.411	0	0
NM_059543	324	87.8797	0	0
NR_050217	139	21.3146	0	0
NM_059544	3765	3488.82	0	0
NM_059545	1011	734.821	0	0
NM_059546	282	65.6873	0	0
NM_170891	948	671.821	0	0
NM_170890	954	677.821	0	0
NM_170892	1284	1007.82	0	0
NM_170893	570	300.124	0	0
NM_059550	609	337.076	0	0
NR_050218	133	21.4277	0	0
NM_059551	936	659.821	0	0
NM_059552	3663	3386.82	0	0
NM_059553	1833	1556.82	0	0
NR_050219	58	29.5	0	0
NR_050220	58	29.5	0	0
NR_050221	52	23.5	0	0
NR_101572	126	21.4912	0	0
NM_059554	1314	1037.82	0	0
NM_059555	2796	2519.82	0	0
NM_059556	2784	2507.82	0	0
NM_059557	969	692.821	0	0
NM_059558	1026	749.821	0	0
NR_050222	175	25.1064	0	0
NR_101573	162	22.5604	0	0
NR_050223	165	23.3889	0	0
NM_059559	1818	1541.82	0	0
NM_059560	636	363.517	0	0
NM_059561	1893	1616.82	0	0
NM_059562	2292	2015.82	0	0
NR_101574	192	28.1053	0	0
NR_050226	143	19.7544	0	0
NM_001083143	273	62.1879	0	0
NM_059563	330	92.3773	0	0
NM_059564	825	549.249	0	0
NM_059565	1740	1463.82	0	0
NM_001263411	1461	1184.82	0	0
NM_001026456	1338	1061.82	0	0
NM_001026455	1212	935.821	0	0
NM_001026454	987	710.821	0	0
NR_050227	131	21.5069	0	0
NR_050228	62	27.3	0	0
NR_050229	141	20.4612	0	0
NM_059567	1872	1595.82	0	0
NR_050230	145	19.7596	0	0
NM_059568	1011	734.821	0	0
NM_001025882	6969	6692.82	0	0
NM_001025883	6060	5783.82	0	0
NM_059570	621	348.766	0	0
NM_059571	552	283.304	0	0
NM_059572	2235	1958.82	0	0
NM_059573	186	26.9001	0	0
NM_059574	792	516.732	0	0
NM_059575	1104	827.821	0	0
NM_059576	1650	1373.82	0	0
NR_050231	257	54.4479	0	0
NR_050232	121	24.8987	0	0
NM_059577	1104	827.821	0	0
NM_059578	843	567.137	0	0
NM_059579	978	701.821	0	0
NM_001047218	1527	1250.82	0	0
NM_001047217	1638	1361.82	0	0
NM_059581	429	172.016	0	0
NM_059582	1410	1133.82	0	0
NM_182032	1404	1127.82	0	0
NM_059584	1905	1628.82	0	0
NM_059585	1338	1061.82	0	0
NM_059586	795	519.732	0	0
NM_059587	741	466.364	0	0
NM_059588	1122	845.821	0	0
NR_050233	145	19.7596	0	0
NM_059589	1188	911.821	0	0
NM_001263441	453	193.118	0	0
NM_001263440	1158	881.821	0	0
NR_050234	136	21.8222	0	0
NM_059592	1152	875.821	0	0
NM_001276522	867	591.137	0	0
NM_001276523	720	445.591	0	0
NM_059593	4386	4109.82	0	0
NM_059594	1467	1190.82	0	0
NR_050235	290	69.4382	0	0
NR_050236	178	25.4102	0	0
NM_170895	1365	1088.82	0	0
NM_170894	1509	1232.82	0	0
NM_171839	1455	1178.82	0	0
NR_050237	114	30.8776	0	0
NR_050238	140	20.9123	0	0
NR_050239	208	32.5732	0	0
NR_050240	21	5.66667	0	0
NM_059596	2235	1958.82	0	0
NR_050241	71	33.1818	0	0
NM_001083148	489	225.221	0	0
NM_001083147	384	134.703	0	0
NM_001026476	1158	881.821	0	0
NM_001026475	1248	971.821	0	0
NM_001129054	1257	980.821	0	0
NM_059599	1125	848.821	0	0
NR_050242	150	20.6458	0	0
NM_059600	519	252.64	0	0
NM_059601	936	659.821	0	0
NM_059602	1143	866.821	0	0
NM_059603	1257	980.821	0	0
NM_059604	570	300.124	0	0
NM_001026234	1638	1361.82	0	0
NR_002344	693	419.156	0	0
NM_059606	423	167.208	0	0
NM_001263462	2328	2051.82	0	0
NR_003380	135	21.5402	0	0
NM_001263463	2247	1970.82	0	0
NM_059608	1821	1544.82	0	0
NM_001047186	303	74.9066	0	0
NM_059611	1107	830.821	0	0
NM_001026233	384	134.703	0	0
NR_050244	65	30.3	0	0
NM_059612	909	633.015	0	0
NM_059613	1323	1046.82	0	0
NM_059614	1311	1034.82	0	0
NM_059615	327	90.1349	0	0
NR_101575	96	32.1538	0	0
NM_059616	2511	2234.82	0	0
NR_050245	21	5.66667	0	0
NM_001263473	177	25.1555	0	0
NM_059617	1998	1721.82	0	0
NM_059618	984	707.821	0	0
NM_059619	2769	2492.82	0	0
NR_101576	325	88.6216	0	0
NM_059621	1950	1673.82	0	0
NM_059622	1125	848.821	0	0
NM_059623	2997	2720.82	0	0
NR_101577	93	31.6667	0	0
NM_059624	726	451.456	0	0
NM_059625	3609	3332.82	0	0
NM_059626	978	701.821	0	0
NM_059627	1047	770.821	0	0
NM_059628	387	137.228	0	0
NM_001263485	243	47.8066	0	0
NR_050246	147	20.3672	0	0
NM_059629	1338	1061.82	0	0
NR_050248	130	21.5547	0	0
NR_050247	149	20.3892	0	0
NM_059630	1446	1169.82	0	0
NM_059631	1212	935.821	0	0
NM_059632	1254	977.821	0	0
NM_001026410	1200	923.821	0	0
NR_002347	1156	879.821	0	0
NR_050249	54	25.5	0	0
NM_059634	924	647.821	0	0
NM_059635	2007	1730.82	0	0
NM_059636	564	294.366	0	0
NR_050250	92	32	0	0
NM_059637	1218	941.821	0	0
NM_001025804	1767	1490.82	0	0
NM_001025805	1662	1385.82	0	0
NM_001037882	1668	1391.82	0	0
NM_001025806	1309	1032.82	0	0
NM_001037880	1315	1038.82	0	0
NM_001037881	1086	809.821	0	0
NM_059639	1404	1127.82	0	0
NM_001128942	1749	1472.82	0	0
NM_059640	1911	1634.82	0	0
NM_001128943	606	334.211	0	0
NM_001128944	408	154.711	0	0
NM_059642	2850	2573.82	0	0
NM_059643	702	427.985	0	0
NR_050251	21	5.66667	0	0
NM_059644	2838	2561.82	0	0
NM_001026412	1470	1193.82	0	0
NM_059646	879	603.137	0	0
NM_059647	555	286.014	0	0
NM_059648	1437	1160.82	0	0
NM_182050	1113	836.821	0	0
NM_059649	1476	1199.82	0	0
NM_001129029	1839	1562.82	0	0
NM_059650	2964	2687.82	0	0
NM_001129030	2046	1769.82	0	0
NM_059651	2190	1913.82	0	0
NM_059652	5817	5540.82	0	0
NR_050252	100	30	0	0
NR_050253	132	21.5099	0	0
NM_001306537	1356	1079.82	0	0
NM_059653	1314	1037.82	0	0
NM_059654	2082	1805.82	0	0
NM_001128986	504	238.756	0	0
NR_050254	21	5.66667	0	0
NM_059655	393	142.18	0	0
NM_001026227	1737	1460.82	0	0
NM_001026228	1711	1434.82	0	0
NM_059657	381	132.276	0	0
NM_059658	561	291.485	0	0
NR_050255	21	5.66667	0	0
NR_050256	148	20.4387	0	0
NR_050257	68	33.3	0	0
NM_059659	1083	806.821	0	0
NM_059660	1011	734.821	0	0
NM_001025931	708	433.856	0	0
NM_001136292	1215	938.821	0	0
NM_059661	1506	1229.82	0	0
NM_059662	321	85.6787	0	0
NM_001128981	858	582.137	0	0
NM_001128982	849	573.137	0	0
NM_059664	1074	797.821	0	0
NM_001025932	1122	845.821	0	0
NM_001025933	1113	836.821	0	0
NM_059666	618	345.801	0	0
NM_059667	1272	995.821	0	0
NM_059668	441	182.42	0	0
NM_001128980	99	29	0	0
NM_001128979	276	63.6027	0	0
NM_001263542	291	69.8639	0	0
NM_059670	333	94.6533	0	0
NM_059671	1071	794.821	0	0
NM_001026305	381	132.276	0	0
NM_001026304	414	159.592	0	0
NR_050258	21	5.66667	0	0
NR_101578	1499	1222.82	0	0
NM_001136303	729	454.456	0	0
NM_059673	717	442.636	0	0
NM_059674	441	182.42	0	0
NM_059676	139	21.3146	0	0
NM_059675	1095	818.821	0	0
NM_001047203	600	328.479	0	0
NM_059677	1305	1028.82	0	0
NM_059678	1299	1022.82	0	0
NM_059679	933	656.821	0	0
NM_059680	1773	1496.82	0	0
NM_059681	1092	815.821	0	0
NM_059682	1614	1337.82	0	0
NR_101579	234	43.4286	0	0
NM_001136291	1662	1385.82	0	0
NM_059684	2619	2342.82	0	0
NM_059685	1029	752.821	0	0
NM_059686	522	255.405	0	0
NM_059687	1785	1508.82	0	0
NR_101580	102	32	0	0
NM_059688	1197	920.821	0	0
NR_050260	21	5.66667	0	0
NM_059689	951	674.821	0	0
NM_059690	951	674.821	0	0
NM_059691	1191	914.821	0	0
NR_023939	1168	891.821	0	0
NM_001026700	5442	5165.82	0	0
NM_001026702	6468	6191.82	0	0
NM_001026703	5451	5174.82	0	0
NM_001263573	5460	5183.82	0	0
NM_001026701	4428	4151.82	0	0
NM_001306224	4407	4130.82	0	0
NM_059694	1398	1121.82	0	0
NM_001136331	1368	1091.82	0	0
NM_001026705	2487	2210.82	0	0
NM_001026704	2580	2303.82	0	0
NM_059696	3051	2774.82	0	0
NM_059697	858	582.137	0	0
NR_050261	238	45.4166	0	0
NM_059698	1638	1361.82	0	0
NM_059699	1473	1196.82	0	0
NM_059700	2154	1877.82	0	0
NM_059701	318	83.5631	0	0
NM_059702	786	510.732	0	0
NM_001025837	5652	5375.82	0	0
NR_101581	92	32	0	0
NM_001025838	1542	1265.82	0	0
NM_059704	822	546.358	0	0
NM_059705	411	157.128	0	0
NM_001136283	1209	932.821	0	0
NM_059706	1103	826.821	0	0
NR_050262	21	5.66667	0	0
NM_001128953	342	101.255	0	0
NM_001025840	654	381.03	0	0
NR_101582	180	25.8581	0	0
NR_101583	100	30	0	0
NM_059707	1065	788.821	0	0
NM_059708	1854	1577.82	0	0
NM_001047173	1185	908.821	0	0
NM_001047174	936	659.821	0	0
NM_059710	2166	1889.82	0	0
NM_182031	2175	1898.82	0	0
NR_050263	113	29.8776	0	0
NM_059711	471	208.944	0	0
NM_059712	3969	3692.82	0	0
NM_059713	1542	1265.82	0	0
NM_059714	2169	1892.82	0	0
NM_059715	1623	1346.82	0	0
NM_001025905	1761	1484.82	0	0
NM_001025906	1413	1136.82	0	0
NM_059717	1527	1250.82	0	0
NM_059718	372	125.044	0	0
NM_059719	489	225.221	0	0
NM_001025904	513	247.255	0	0
NM_059720	2475	2198.82	0	0
NM_059721	1287	1010.82	0	0
NM_170900	411	157.128	0	0
NM_059722	1536	1259.82	0	0
NM_001263616	1692	1415.82	0	0
NM_059723	1716	1439.82	0	0
NM_059724	1593	1316.82	0	0
NM_001306353	1497	1220.82	0	0
NM_001306354	1473	1196.82	0	0
NM_001025903	2766	2489.82	0	0
NM_170901	3030	2753.82	0	0
NR_050265	21	5.66667	0	0
NR_050266	107	31.6316	0	0
NM_059726	14262	13985.8	0	0
NM_059727	3462	3185.82	0	0
NR_050267	21	5.66667	0	0
NM_059728	987	710.821	0	0
NM_001263625	171	24.6487	0	0
NM_001263624	276	63.6027	0	0
NM_001263623	477	214.412	0	0
NR_050268	695	421.156	0	0
NM_001263627	4563	4286.82	0	0
NM_001263626	4806	4529.82	0	0
NM_059731	4899	4622.82	0	0
NR_050269	21	5.66667	0	0
NM_059732	681	407.364	0	0
NM_059733	996	719.821	0	0
NM_059734	1464	1187.82	0	0
NR_050270	111	30.4444	0	0
NM_059735	894	618.015	0	0
NM_059736	1656	1379.82	0	0
NM_059737	1086	809.821	0	0
NM_059738	939	662.821	0	0
NM_001267076	1386	1109.82	0	0
NM_001263636	762	487.032	0	0
NM_001129050	215	35.4734	0	0
NR_050271	215	35.4734	0	0
NM_001083146	1962	1685.82	0	0
NM_001026467	1843	1566.82	0	0
NM_059741	723	448.501	0	0
NM_059742	1392	1115.82	0	0
NM_001026466	606	334.211	0	0
NM_059743	1044	767.821	0	0
NR_101584	137	21.3523	0	0
NM_001136320	168	23.9592	0	0
NM_059744	507	241.608	0	0
NM_059745	999	722.821	0	0
NM_001128989	882	606.137	0	0
NM_059746	876	600.137	0	0
NR_101585	86	27.3636	0	0
NR_056841	26	8.25	0	0
NR_056842	26	8.25	0	0
NM_001026251	489	225.221	0	0
NM_001047191	1125	848.821	0	0
NR_050272	68	33.3	0	0
NM_001047192	78	36.9167	0	0
NM_059748	1101	824.821	0	0
NM_001128991	255	53.3791	0	0
NM_059749	3027	2750.82	0	0
NM_001128990	3627	3350.82	0	0
NR_101586	91	31	0	0
NR_050273	21	5.66667	0	0
NR_070240	100	30	0	0
NM_059750	360	115.663	0	0
NM_001083135	2277	2000.82	0	0
NM_001083134	2475	2198.82	0	0
NM_182002	303	74.9066	0	0
NM_182003	340	99.7071	0	0
NM_059752	2895	2618.82	0	0
NM_059753	2739	2462.82	0	0
NM_182001	2682	2405.82	0	0
NM_059755	972	695.821	0	0
NM_059754	594	322.808	0	0
NM_059755_1	972	695.821	0	0
NM_059756	1272	995.821	0	0
NR_050274	135	21.5402	0	0
NM_059757	519	252.64	0	0
NM_059758	393	142.18	0	0
NR_050275	20	4.66667	0	0
NM_059759	3141	2864.82	0	0
NM_001136290	468	206.291	0	0
NM_059760	3360	3083.82	0	0
NM_059761	1752	1475.82	0	0
NM_059762	1938	1661.82	0	0
NM_059763	738	463.411	0	0
NM_059764	867	591.137	0	0
NM_182081	867	591.137	0	0
NM_001128995	729	454.456	0	0
NM_001128996	648	375.067	0	0
NM_001128997	816	540.413	0	0
NM_059767	746	471.224	0	0
NM_059768	1947	1670.82	0	0
NM_059769	2838	2561.82	0	0
NM_059770	2808	2531.82	0	0
NM_059771	882	606.137	0	0
NR_101587	166	23.596	0	0
NM_059772	468	206.291	0	0
NM_001026416	1965	1688.82	0	0
NM_001026417	1749	1472.82	0	0
NM_001026419	1857	1580.82	0	0
NM_059774	342	101.255	0	0
NM_001026418	1764	1487.82	0	0
NM_059776	1995	1718.82	0	0
NM_059777	426	169.808	0	0
NR_050276	122	24.6988	0	0
NR_002346	97	30.8571	0	0
NM_001263694	2139	1862.82	0	0
NR_050278	52	23.5	0	0
NM_001263695	1767	1490.82	0	0
NM_001129010	1113	836.821	0	0
NM_001129011	1074	797.821	0	0
NM_059781	540	271.925	0	0
NM_001263700	1164	887.821	0	0
NM_001263699	1659	1382.82	0	0
NM_059783	1677	1400.82	0	0
NM_059784	4848	4571.82	0	0
NM_059785	6012	5735.82	0	0
NM_059786	1071	794.821	0	0
NM_059787	552	283.304	0	0
NM_059788	1266	989.821	0	0
NM_059789	336	97.0001	0	0
NM_059790	600	328.479	0	0
NM_059791	1008	731.821	0	0
NM_059792	2244	1967.82	0	0
NR_050279	485	221.639	0	0
NR_050280	186	26.9001	0	0
NR_101588	241	46.7883	0	0
NR_050281	57	28.5	0	0
NM_059793	1776	1499.82	0	0
NM_059794	588	317.132	0	0
NM_001026462	402	149.802	0	0
NM_001026460	3924	3647.82	0	0
NM_001026461	3876	3599.82	0	0
NM_059796	1335	1058.82	0	0
NR_101589	76	38.1818	0	0
NM_059797	2385	2108.82	0	0
NM_059798	6600	6323.82	0	0
NR_050282	285	67.2679	0	0
NR_050283	144	19.3808	0	0
NM_059799	360	115.663	0	0
NM_059800	2607	2330.82	0	0
NR_050284	133	21.4277	0	0
NR_050285	21	5.66667	0	0
NR_050286	55	26.5	0	0
NR_050287	55	26.5	0	0
NM_059801	768	492.983	0	0
NM_059802	1272	995.821	0	0
NR_101590	160	22.2296	0	0
NM_001047180	2319	2042.82	0	0
NM_001047181	570	300.124	0	0
NM_059804	594	322.808	0	0
NM_059805	1137	860.821	0	0
NM_059806	858	582.137	0	0
NM_059807	1395	1118.82	0	0
NM_059808	753	478.129	0	0
NR_050288	180	25.8581	0	0
NR_050289	180	25.8581	0	0
NM_059809	999	722.821	0	0
NM_059810	2175	1898.82	0	0
NM_059811	765	489.983	0	0
NM_059812	672	398.485	0	0
NR_131389	857	581.137	0	0
NR_131388	1045	768.821	0	0
NM_001306367	915	639.015	0	0
NM_059813	462	201.04	0	0
NM_059814	2085	1808.82	0	0
NM_001136309	306	76.7731	0	0
NR_050290	193	28.4609	0	0
NM_001129020	603	331.412	0	0
NM_059815	774	498.834	0	0
NM_001026376	3567	3290.82	0	0
NM_059816	3561	3284.82	0	0
NM_059818	627	354.553	0	0
NM_059819	960	683.821	0	0
NM_001026225	571	300.972	0	0
NM_059820	12516	12239.8	0	0
NM_001026224	6816	6539.82	0	0
NM_059821	6840	6563.82	0	0
NM_059823	1638	1361.82	0	0
NM_001025822	3936	3659.82	0	0
NM_001025823	3930	3653.82	0	0
NM_001136277	2796	2519.82	0	0
NM_001025825	2865	2588.82	0	0
NM_059825	2949	2672.82	0	0
NM_059827	1782	1505.82	0	0
NM_059828	513	247.255	0	0
NR_101591	116	28.9643	0	0
NR_050292	21	5.66667	0	0
NR_050293	21	5.66667	0	0
NM_059829	1584	1307.82	0	0
NM_059830	288	68.3701	0	0
NM_001026472	555	286.014	0	0
NM_001047227	5640	5363.82	0	0
NM_001047228	1320	1043.82	0	0
NM_001276532	5625	5348.82	0	0
NM_001026360	375	127.579	12	15.6595
NM_001306275	2568	2291.82	0	0
NM_001263763	2220	1943.82	0	0
NM_001306276	2145	1868.82	0	0
NM_001025917	981	704.821	0	0
NM_001263764	2007	1730.82	0	0
NM_001263765	1908	1631.82	0	0
NM_001025916	1887	1610.82	0	0
NM_001128973	2010	1733.82	0	0
NM_059833	1908	1631.82	0	0
NM_001306274	1959	1682.82	0	0
NM_181991	1968	1691.82	0	0
NM_181992	2019	1742.82	0	0
NM_059834	810	534.574	0	0
NM_059835	735	460.411	0	0
NM_001129038	507	241.608	0	0
NM_001129037	930	653.821	0	0
NM_001129036	924	647.821	0	0
NM_001263777	1935	1658.82	0	0
NM_059837	1941	1664.82	0	0
NM_059838	2040	1763.82	0	0
NM_059840	1707	1430.82	0	0
NR_003386	71	33.1818	0	0
NM_059841	768	492.983	0	0
NM_001026692	2190	1913.82	0	0
NM_001026693	1971	1694.82	0	0
NM_001263781	501	235.879	0	0
NM_001263782	231	42.1429	0	0
NM_059843	1023	746.821	0	0
NM_059844	1146	869.821	0	0
NR_050298	76	38.1818	0	0
NM_059845	831	555.194	0	0
NM_001026694	852	576.137	0	0
NM_059847	570	300.124	0	0
NM_059846	1152	875.821	0	0
NR_003396	62	27.3	0	0
NM_059848	1113	836.821	0	0
NR_050299	86	27.3636	0	0
NR_050300	21	5.66667	0	0
NM_001263792	1878	1601.82	0	0
NM_001263793	513	247.255	0	0
NM_059851	1260	983.821	0	0
NM_171841	1269	992.821	0	0
NM_059852	1812	1535.82	0	0
NM_059853	708	433.856	0.00254805	0.000977776
NM_059854	705	430.899	0.997452	0.385384
NM_059855	1797	1520.82	0	0
NM_059856	1419	1142.82	0	0
NM_181993	1428	1151.82	0	0
NM_001136304	3486	3209.82	0	0
NM_001136305	3648	3371.82	0	0
NM_059857	3360	3083.82	1	0.0539868
NR_050301	215	35.4734	0	0
NR_050302	91	31	0	0
NR_050303	21	5.66667	0	0
NM_001026309	876	600.137	0	0
NM_059858	906	630.015	0	0
NM_059859	4278	4001.82	0	0
NM_001026307	1935	1658.82	0	0
NM_001026308	594	322.808	0	0
NM_059862	441	182.42	0	0
NM_059863	1323	1046.82	0	0
NM_059864	1854	1577.82	0	0
NM_059865	2718	2441.82	0	0
NM_059866	1482	1205.82	0	0
NM_059867	1344	1067.82	0	0
NM_059868	2070	1793.82	0	0
NM_059869	3699	3422.82	0	0
NM_059871	1026	749.821	0	0
NM_059873	813	537.413	0	0
NM_001129046	823	547.304	0	0
NM_182066	898	622.015	0	0
NR_050304	143	19.7544	0	0
NM_059872	1365	1088.82	0	0
NR_050305	62	27.3	0	0
NR_050306	62	27.3	0	0
NM_001026450	1833	1556.82	0	0
NM_059874	1956	1679.82	0	0
NM_059875	1779	1502.82	0	0
NM_001129047	429	172.016	0	0
NM_059876	423	167.208	0	0
NM_059877	1035	758.821	0	0
NM_059878	960	683.821	0	0
NM_059879	465	203.699	0	0
NM_059880	591	320.035	0	0
NM_001025914	684	410.323	0	0
NM_059882	1260	983.821	0	0
NM_001128970	4524	4247.82	0	0
NM_059883	4518	4241.82	0	0
NM_001128972	351	108.311	0	0
NM_001128971	600	328.479	0	0
NM_001025912	1356	1079.82	0	0
NM_001025913	1164	887.821	0	0
NM_001128969	1368	1091.82	0	0
NM_001047182	2124	1847.82	0	0
NM_001047183	2238	1961.82	0	0
NM_059889	666	392.604	0	0
NM_059890	1383	1106.82	0	0
NM_059891	384	134.703	0	0
NM_059892	507	241.608	0	0
NM_059893	1680	1403.82	0	0
NM_001263849	1875	1598.82	0	0
NM_001263848	2454	2177.82	0	0
NR_050307	219	36.9042	0	0
NR_050308	160	22.2296	0	0
NR_050309	214	34.9642	0	0
NR_050310	282	65.6873	0	0
NM_059895	984	707.821	0	0
NR_050311	140	20.9123	0	0
NM_059896	2259	1982.82	0	0
NM_001128964	839	563.194	0	0
NM_001128965	573	302.819	0	0
NM_001136288	510	244.407	0	0
NM_059897	666	392.604	0	0
NR_050313	54	25.5	0	0
NR_050314	54	25.5	0	0
NM_059898	828	552.194	0	0
NM_001136289	744	469.224	0	0
NM_059899	537	269.035	0	0
NM_059900	723	448.501	0	0
NM_001128966	2568	2291.82	0	0
NM_059901	2574	2297.82	0	0
NM_059902	2268	1991.82	0	0
NM_059903	1143	866.821	0	0
NR_050315	99	29	0	0
NR_101592	1530	1253.82	0	0
NM_059904	1278	1001.82	0	0
NM_059905	591	320.035	0	0
NM_001047207	1203	926.821	0	0
NM_001047206	996	719.821	0	0
NM_059907	3615	3338.82	0	0
NM_059908	405	152.218	0	0
NR_050316	149	20.3892	0	0
NM_001047208	357	113.338	0	0
NM_059909	1272	995.821	0	0
NM_001263872	1164	887.821	0	0
NM_001263873	1170	893.821	0	0
NR_050317	87	28.3636	0	0
NR_052121_6	73	35.1818	0	0
NM_059911	1071	794.821	0	0
NM_001026409	417	162.189	0	0
NM_059913	663	389.643	0	0
NM_001136316	4881	4604.82	0	0
NM_001129035	5796	5519.82	0	0
NM_001129034	5916	5639.82	0	0
NM_059914	6099	5822.82	0	0
NM_001129033	666	392.604	0	0
NR_050318	70	32.1818	0	0
NR_050319	70	32.1818	0	0
NM_059917	954	677.821	0	0
NM_001129032	2415	2138.82	0	0
NM_059919	2183	1906.82	0	0
NM_001026431	2237	1960.82	0	0
NM_059918	2354	2077.82	0	0
NM_001026432	2205	1928.82	0	0
NM_059920	1641	1364.82	0	0
NM_059921	402	149.802	0	0
NM_059922	510	244.407	0	0
NM_059923	1923	1646.82	0	0
NM_059924	1008	731.821	0	0
NM_059925	1746	1469.82	0	0
NM_059926	468	206.291	0	0
NM_059927	1701	1424.82	0	0
NM_059928	432	174.792	0	0
NM_059929	1077	800.821	0	0
NR_050320	147	20.3672	0	0
NM_001129004	429	172.016	0	0
NM_001129003	630	357.553	0	0
NM_059931	1068	791.821	0	0
NM_059932	885	609.076	0	0
NM_059933	684	410.323	0	0
NM_001263903	135	21.5402	0	0
NM_059934	735	460.411	0	0
NM_001129005	5724	5447.82	0	0
NM_059936	6105	5828.82	0	0
NR_050321	150	20.6458	0	0
NR_050322	148	20.4387	0	0
NR_050323	150	20.6458	0	0
NR_050324	150	20.6458	0	0
NR_050325	105	31.3056	0	0
NR_050326	105	31.3056	0	0
NM_059937	813	537.413	0	0
NM_059938	579	308.447	0	0
NM_059939	1401	1124.82	0	0
NM_001263910	2430	2153.82	0	0
NM_001263911	930	653.821	0	0
NM_059941	753	478.129	0	0
NM_059942	1284	1007.82	0	0
NM_182005	1077	800.821	0	0
NM_059943	282	65.6873	0	0
NM_170903	1827	1550.82	0	0
NM_059944	675	401.485	0	0
NM_059945	843	567.137	0	0
NM_059946	1944	1667.82	0	0
NM_001263922	240	46.3079	0	0
NM_001263920	198	29.4054	0	0
NM_001263921	348	106.066	0	0
NM_059947	2886	2609.82	0	0
NR_050327	101	31	0	0
NM_059948	543	274.674	0	0
NM_001026384	1833	1556.82	0	0
NM_001026385	1779	1502.82	0	0
NM_059950	993	716.821	0	0
NM_059951	396	144.685	0	0
NM_059952	1095	818.821	0	0
NM_059953	711	436.813	0	0
NM_059954	675	401.485	0	0
NM_001129002	1527	1250.82	0	0
NM_059955	1518	1241.82	0	0
NM_059956	1762	1485.82	0	0
NM_170906	1953	1676.82	0	0
NM_170905	2337	2060.82	0	0
NM_059957	3528	3251.82	0	0
NM_170904	3417	3140.82	0	0
NR_050328	225	39.6683	0	0
NM_059959	762	487.032	0	0
NR_050329	121	24.8987	0	0
NM_059960	849	573.137	0	0
NM_001037883	300	73.5101	0	0
NM_001025855	546	277.589	0	0
NM_059961	528	260.903	0	0
NM_001128954	453	193.118	0	0
NM_059962	1491	1214.82	0	0
NM_059963	570	300.124	0	0
NM_059964	3150	2873.82	0	0
NM_182082	3159	2882.82	0	0
NM_001263949	3027	2750.82	0	0
NM_059965	2025	1748.82	0	0
NM_059966	1146	869.821	0	0
NM_001025852	1959	1682.82	0	0
NM_001025853	1923	1646.82	0	0
NM_001025854	1989	1712.82	0	0
NM_059968	984	707.821	0	0
NM_001025909	588	317.132	0	0
NM_059969	327	90.1349	0	0
NM_059970	1701	1424.82	0	0
NM_059971	441	182.42	0	0
NM_059972	1686	1409.82	0	0
NM_059973	1524	1247.82	0	0
NM_059974	1995	1718.82	0	0
NM_059975	1140	863.821	0	0
NR_050330	158	21.8649	0	0
NR_050331	161	22.0577	0	0
NR_050332	146	20.0867	0	0
NR_050333	146	20.0867	0	0
NM_059976	2769	2492.82	0	0
NM_059977	1119	842.821	0	0
NM_059978	1584	1307.82	0	0
NM_001128999	1989	1712.82	0	0
NM_001129000	1995	1718.82	0	0
NM_059979	1977	1700.82	0	0
NM_182083	1971	1694.82	0	0
NR_023944	2028	1751.82	0	0
NM_059981	351	108.311	0	0
NM_059980	1827	1550.82	0	0
NM_059982	504	238.756	0	0
NM_059983	456	195.708	0	0
NM_059984	1587	1310.82	0	0
NM_182068	1698	1421.82	0	0
NM_059985	456	195.708	0	0
NM_059986	735	460.411	0	0
NM_001026280	951	674.821	0	0
NM_059987	282	65.6873	0	0
NM_059988	8835	8558.82	0	0
NM_059989	447	187.926	0	0
NM_059990	450	190.565	0	0
NM_059991	975	698.821	0	0
NM_059992	3303	3026.82	0	0
NR_050334	61	29.2222	0	0
NR_050335	92	32	0	0
NM_001129012	438	179.844	0	0
NM_001026332	861	585.137	0	0
NM_001026331	921	645.015	0	0
NM_001263990	96	32.1538	0	0
NM_001263989	180	25.8581	0	0
NR_101593	680	406.364	0	0
NR_101594	166	23.596	0	0
NM_182089	174	25.0914	0	0
NM_059994	864	588.137	0	0
NM_059995	2241	1964.82	0	0
NM_059996	8874	8597.82	0	0
NM_059997	627	354.553	0	0
NM_059998	1482	1205.82	0	0
NR_050336	147	20.3672	4.04248	33.0441
NM_001129045	1488	1211.82	0	0
NM_059999	1701	1424.82	0	0
NM_170907	9558	9281.82	0	0
NM_171842	9639	9362.82	0	0
NR_050337	141	20.4612	0	0
NR_050338	150	20.6458	0	0
NM_060001	849	573.137	0	0
NM_060002	1743	1466.82	0	0
NR_050339	21	5.66667	0	0
NM_060003	777	501.834	0	0
NM_182084	2136	1859.82	0	0
NM_001264004	3132	2855.82	0	0
NM_060004	3138	2861.82	0	0
NM_170908	228	40.9903	0	0
NM_060005	174	25.0914	0	0
NM_001264010	903	627.015	0	0
NM_001264009	1029	752.821	0	0
NM_060008	951	674.821	0	0
NM_001264012	159	22.0741	0	0
NM_060007	549	280.39	0	0
NM_060009	1758	1481.82	0	0
NR_050341	137	21.3523	0	0
NR_050342	195	28.9132	0	0
NM_001026271	1095	818.821	0	0
NM_060010	2835	2558.82	0	0
NM_060011	2787	2510.82	0	0
NM_001264018	537	269.035	0	0
NM_001264019	498	233.292	0	0
NM_001264020	492	227.986	0	0
NM_060013	2475	2198.82	0	0
NM_060014	516	249.821	0	0
NM_060015	996	719.821	0	0
